user_id,video_id,watch_time_seconds,likes,comments,save,video_topics
10005,30306,25,0,0,1,personal development
10068,30239,29,1,0,1,history
10089,30336,54,0,0,0,math
10098,30250,55,1,1,0,science
10015,30456,28,1,1,1,programming
10013,30228,44,0,0,1,history
10058,30028,43,0,1,0,programming
10079,30213,23,1,0,1,math
10021,30358,28,0,0,1,literature
10049,30337,54,0,0,1,science
10021,30278,43,1,0,0,literature
10022,30146,6,1,1,1,history
10032,30313,7,1,0,0,science
10013,30055,9,1,1,1,literature
10090,30281,23,1,0,1,personal development
10048,30020,3,1,0,0,programming
10030,30337,9,1,0,1,math
10053,30408,53,1,0,0,personal development
10047,30342,47,1,1,0,science
10010,30098,25,0,1,0,history
10013,30099,14,1,1,0,programming
10044,30023,42,0,1,1,science
10100,30186,28,1,1,0,math
10015,30482,45,1,0,0,science
10000,30282,30,1,0,1,history
10064,30366,1,1,0,1,literature
10033,30108,1,1,0,0,history
10081,30232,28,1,0,0,math
10089,30405,21,0,1,1,science
10063,30394,37,1,1,0,history
10001,30449,6,1,0,1,science
10043,30193,19,0,0,1,programming
10073,30297,22,0,1,0,math
10035,30302,37,0,1,0,math
10010,30167,59,1,0,0,literature
10024,30475,14,1,1,1,history
10002,30421,37,0,0,0,literature
10082,30075,47,0,1,1,math
10073,30375,35,0,0,1,math
10033,30321,20,1,1,1,literature
10086,30472,6,1,0,0,literature
10055,30191,26,0,1,0,science
10009,30101,50,1,0,1,personal development
10028,30148,21,1,1,1,personal development
10051,30274,50,1,1,0,programming
10073,30033,8,0,0,1,literature
10047,30467,28,0,0,1,literature
10082,30363,13,1,1,0,programming
10043,30387,46,0,1,1,programming
10011,30295,2,0,1,0,programming
10041,30146,15,0,0,0,math
10059,30128,10,1,1,1,math
10068,30115,38,0,0,1,literature
10038,30236,7,0,1,1,programming
10010,30419,57,1,0,1,history
10079,30304,6,0,1,1,science
10006,30286,15,1,1,1,programming
10082,30133,18,0,1,0,science
10023,30272,5,0,0,1,math
10008,30258,27,0,0,1,history
10075,30428,12,1,1,1,programming
10090,30275,42,0,0,1,science
10037,30108,33,0,1,1,math
10058,30433,29,1,0,0,programming
10030,30123,10,0,1,1,personal development
10087,30078,60,1,1,1,history
10005,30140,28,1,0,1,literature
10090,30375,40,1,1,0,math
10013,30095,39,1,0,0,personal development
10053,30166,33,1,1,0,programming
10058,30404,8,1,0,1,programming
10047,30078,9,1,0,1,programming
10052,30198,2,1,0,0,science
10051,30235,27,1,0,0,science
10038,30090,4,1,1,0,history
10031,30386,53,0,0,0,science
10078,30189,9,0,0,0,science
10057,30178,17,1,1,0,history
10077,30345,41,0,1,0,personal development
10017,30477,29,1,0,0,personal development
10083,30103,19,1,0,0,math
10003,30236,33,1,0,0,math
10074,30063,45,1,0,1,math
10034,30061,29,1,0,1,literature
10051,30212,52,1,0,0,literature
10046,30138,9,1,0,0,math
10007,30143,11,0,0,0,math
10076,30099,59,0,0,1,history
10006,30318,28,0,1,1,history
10099,30072,49,0,0,0,history
10048,30403,3,0,1,0,science
10099,30367,3,1,0,1,math
10066,30171,22,1,0,0,personal development
10043,30484,22,0,1,0,literature
10042,30233,17,1,0,0,history
10051,30351,60,1,0,0,literature
10018,30043,30,1,0,0,math
10046,30146,34,1,0,0,science
10065,30032,10,1,1,1,personal development
10056,30102,38,0,1,1,programming
10066,30319,32,1,0,1,programming
10043,30308,13,1,0,1,history
10060,30433,10,1,0,1,history
10009,30124,1,1,1,0,math
10089,30070,46,0,0,0,history
10036,30038,4,0,0,1,programming
10008,30349,30,0,1,1,history
10029,30228,50,0,0,1,personal development
10085,30328,30,0,1,0,personal development
10057,30167,59,1,1,1,programming
10020,30380,1,0,1,0,history
10028,30024,13,1,0,0,science
10026,30483,12,1,1,1,programming
10060,30419,41,0,0,0,personal development
10087,30282,60,0,1,1,personal development
10021,30266,29,0,1,0,history
10049,30368,44,1,0,1,literature
10060,30199,19,0,0,0,history
10058,30115,53,1,1,1,literature
10007,30109,60,0,0,1,programming
10076,30300,35,0,0,1,science
10092,30232,38,0,0,0,programming
10010,30101,59,0,1,0,math
10082,30019,39,0,1,0,programming
10004,30122,55,1,0,0,literature
10071,30107,39,0,0,0,programming
10097,30018,48,0,1,0,science
10003,30120,44,1,0,0,science
10004,30089,31,1,1,1,personal development
10041,30155,23,0,1,0,history
10047,30001,50,0,0,1,literature
10010,30282,44,1,0,1,math
10094,30098,20,0,1,0,history
10001,30150,25,0,1,0,math
10050,30357,33,0,1,1,science
10056,30314,36,0,0,0,math
10062,30102,5,1,1,0,math
10012,30247,49,0,0,1,math
10087,30343,37,0,0,0,science
10030,30018,39,1,0,0,programming
10028,30059,25,0,0,0,history
10020,30394,31,1,1,0,literature
10039,30121,34,0,0,0,history
10002,30106,6,0,0,0,science
10032,30022,11,0,1,0,math
10057,30135,16,0,1,0,literature
10052,30294,28,0,0,0,math
10084,30359,32,1,1,0,personal development
10080,30380,10,0,0,1,science
10062,30210,7,1,0,0,personal development
10010,30359,39,1,1,0,literature
10014,30389,4,0,1,1,programming
10092,30393,10,0,0,0,science
10008,30162,37,0,0,0,literature
10098,30304,41,1,0,0,personal development
10031,30002,19,1,1,1,personal development
10002,30193,50,0,0,1,history
10020,30482,29,1,1,1,math
10096,30206,9,1,1,0,science
10010,30418,31,1,1,1,science
10012,30250,41,1,1,0,personal development
10067,30218,8,1,1,1,math
10001,30415,23,1,1,0,math
10042,30223,12,1,0,0,history
10067,30247,2,1,1,1,programming
10002,30234,22,1,0,1,history
10052,30159,26,0,1,0,programming
10043,30098,48,0,1,0,literature
10026,30462,4,0,1,1,programming
10072,30264,31,0,0,0,math
10036,30173,54,0,0,0,history
10096,30243,52,0,1,0,math
10006,30363,25,0,0,0,personal development
10005,30385,9,1,1,0,science
10013,30046,39,0,0,1,literature
10041,30122,11,0,1,0,programming
10090,30127,37,1,0,1,math
10023,30066,19,1,0,1,history
10048,30048,13,1,1,1,math
10037,30318,17,1,1,0,science
10058,30285,54,0,0,1,history
10093,30230,59,0,1,1,history
10012,30149,56,0,0,0,history
10043,30347,39,1,0,0,math
10089,30323,5,0,0,0,science
10094,30476,13,1,0,0,personal development
10093,30186,17,1,0,1,programming
10069,30389,50,0,1,1,personal development
10033,30394,58,1,0,1,math
10009,30225,19,1,0,0,literature
10014,30086,52,0,0,1,literature
10038,30460,39,1,0,1,math
10019,30299,37,0,1,1,math
10056,30020,10,0,1,0,personal development
10010,30286,19,0,1,1,math
10074,30211,55,0,0,1,science
10012,30477,42,0,1,0,programming
10098,30315,20,1,0,1,literature
10037,30471,53,0,0,0,science
10006,30070,2,0,0,1,math
10031,30450,28,1,1,1,programming
10063,30304,24,0,1,0,history
10049,30177,17,0,0,0,literature
10007,30327,57,0,0,0,personal development
10043,30350,10,1,1,1,math
10025,30195,17,0,0,0,programming
10063,30206,53,1,1,0,literature
10085,30478,59,0,0,0,history
10031,30175,14,0,0,0,science
10011,30349,44,1,0,0,personal development
10038,30258,24,1,0,1,history
10077,30343,22,1,1,0,literature
10100,30111,12,0,1,1,math
10076,30070,11,1,0,0,science
10013,30235,33,1,0,1,science
10053,30020,1,1,0,1,programming
10083,30171,11,1,1,1,literature
10042,30446,8,0,1,0,programming
10044,30218,57,0,1,1,programming
10011,30092,45,1,0,1,history
10034,30010,52,1,0,1,science
10004,30468,23,0,1,0,math
10017,30220,20,0,1,0,programming
10029,30163,55,1,1,0,math
10079,30262,23,0,0,1,history
10074,30314,27,1,1,1,literature
10099,30414,58,1,1,1,literature
10072,30195,51,1,0,0,history
10100,30089,28,0,1,1,history
10080,30076,18,1,0,1,math
10079,30083,28,0,0,1,programming
10087,30217,9,0,0,1,science
10005,30492,32,1,1,0,science
10010,30275,20,0,0,1,programming
10050,30138,16,1,1,0,history
10079,30341,46,0,1,1,history
10028,30369,31,0,0,0,math
10043,30212,23,1,1,0,programming
10100,30429,40,0,1,1,personal development
10004,30158,55,0,0,0,literature
10072,30065,37,0,0,0,literature
10021,30315,60,1,1,0,science
10053,30239,32,0,0,0,personal development
10036,30149,41,0,0,0,history
10028,30161,39,1,1,0,personal development
10081,30488,20,0,0,0,science
10041,30280,9,1,1,0,history
10064,30239,36,0,0,0,science
10053,30415,55,0,1,1,math
10086,30474,32,1,0,0,personal development
10009,30114,56,1,0,0,personal development
10087,30174,17,1,1,0,personal development
10016,30039,30,1,0,0,literature
10003,30221,4,0,1,1,math
10044,30461,53,0,0,0,literature
10066,30017,41,0,0,0,literature
10079,30088,1,1,1,1,history
10023,30174,31,1,0,0,science
10081,30241,28,1,1,0,programming
10076,30397,3,1,1,0,literature
10100,30369,51,0,0,0,literature
10052,30340,33,0,1,1,programming
10058,30379,3,0,0,0,programming
10010,30123,24,0,1,1,literature
10074,30478,5,0,1,0,programming
10018,30452,18,1,0,0,science
10052,30275,10,1,1,1,science
10057,30379,58,0,0,1,math
10025,30296,15,1,0,0,programming
10088,30306,57,1,1,0,literature
10089,30205,36,0,1,1,programming
10036,30404,53,1,0,0,math
10081,30490,53,0,0,1,programming
10093,30210,57,0,1,1,history
10099,30450,40,0,0,0,personal development
10064,30358,20,1,1,0,programming
10024,30093,3,0,1,0,math
10005,30384,3,0,1,1,math
10027,30467,20,0,1,1,personal development
10066,30032,49,1,1,0,history
10092,30487,56,0,1,0,science
10084,30305,7,1,0,0,science
10031,30469,5,0,1,1,programming
10064,30316,30,1,1,0,science
10050,30012,42,0,0,0,literature
10014,30188,19,0,0,0,history
10099,30470,28,0,0,1,personal development
10000,30340,30,0,1,0,science
10041,30216,31,0,0,0,literature
10071,30376,58,0,0,1,history
10001,30271,51,1,1,0,history
10092,30355,25,1,1,0,science
10043,30003,40,0,1,0,personal development
10037,30457,44,1,0,0,programming
10069,30272,17,1,0,1,programming
10071,30167,12,1,0,1,science
10020,30427,26,0,0,0,literature
10085,30156,30,0,1,0,literature
10071,30273,47,0,1,0,literature
10075,30076,44,1,1,0,math
10095,30372,51,0,0,1,history
10031,30375,31,0,0,1,math
10038,30169,59,1,0,1,history
10071,30414,41,1,0,1,literature
10022,30330,44,0,1,0,literature
10035,30147,23,0,1,1,personal development
10096,30271,30,1,0,0,personal development
10020,30132,49,0,1,1,math
10087,30159,59,1,0,1,math
10059,30193,13,1,1,1,history
10037,30386,56,1,1,1,literature
10080,30484,46,0,1,1,science
10015,30408,49,1,1,1,math
10040,30050,57,0,1,0,math
10015,30447,8,0,0,1,science
10032,30291,31,0,1,0,personal development
10047,30471,12,0,0,0,history
10007,30005,44,0,1,0,programming
10043,30347,2,1,1,1,personal development
10012,30474,35,1,1,0,programming
10006,30008,11,1,1,0,literature
10052,30178,15,1,1,0,literature
10036,30228,45,1,0,1,programming
10026,30368,10,0,1,1,science
10083,30147,36,1,1,1,math
10012,30248,41,1,1,1,science
10073,30161,23,1,0,1,literature
10051,30189,52,0,1,1,programming
10068,30127,20,0,1,0,science
10013,30201,9,1,1,0,science
10080,30348,22,0,0,1,personal development
10037,30329,40,1,1,0,science
10038,30352,37,0,1,1,history
10094,30105,6,0,1,1,math
10100,30432,53,0,1,0,science
10008,30116,60,0,0,1,programming
10007,30432,37,0,0,0,literature
10081,30474,30,0,1,0,math
10047,30280,36,1,1,1,math
10079,30239,5,0,0,1,science
10046,30251,46,1,1,1,history
10032,30113,10,0,0,1,science
10045,30301,10,1,1,0,personal development
10073,30059,44,1,0,1,math
10002,30488,49,0,0,0,personal development
10095,30170,26,0,1,1,history
10070,30500,27,1,1,1,literature
10021,30392,49,1,1,1,literature
10037,30067,51,0,0,0,science
10065,30461,41,1,0,0,personal development
10088,30039,36,0,1,1,history
10058,30397,48,1,1,0,history
10000,30206,51,1,0,0,history
10029,30124,2,1,1,1,literature
10052,30342,9,1,0,0,science
10035,30267,3,1,1,0,programming
10075,30082,30,0,1,1,math
10030,30270,28,0,1,0,programming
10065,30003,16,1,1,0,literature
10084,30396,5,0,1,1,personal development
10004,30267,27,0,1,1,history
10042,30321,8,0,0,1,science
10057,30423,1,1,1,1,history
10081,30264,33,0,1,1,science
10032,30459,10,0,0,0,personal development
10062,30351,30,0,1,0,math
10027,30368,1,1,0,0,programming
10057,30424,27,1,0,0,science
10033,30281,59,0,1,1,math
10045,30001,38,1,0,1,literature
10070,30454,30,1,1,1,science
10068,30327,20,0,1,1,history
10100,30340,48,1,0,0,literature
10084,30310,30,0,1,1,programming
10091,30199,38,1,0,1,personal development
10059,30291,40,1,0,0,programming
10040,30182,24,0,0,0,programming
10052,30214,51,0,1,1,literature
10093,30478,34,0,1,1,programming
10091,30401,44,1,0,1,programming
10025,30230,22,1,1,0,programming
10018,30203,44,1,0,0,math
10026,30231,35,0,0,1,programming
10025,30192,19,0,1,0,math
10033,30018,13,1,0,1,science
10070,30305,3,1,1,0,personal development
10040,30223,8,0,0,1,literature
10042,30335,46,0,0,0,history
10006,30052,25,0,1,1,personal development
10067,30276,42,1,0,0,literature
10004,30488,28,1,1,1,history
10044,30134,4,0,0,1,personal development
10096,30427,56,1,1,1,math
10034,30030,41,1,1,0,science
10063,30336,11,0,0,0,math
10003,30350,53,0,1,0,history
10060,30079,22,0,1,0,history
10069,30212,40,0,1,0,programming
10071,30276,26,1,0,1,programming
10000,30421,47,0,0,0,personal development
10044,30450,59,1,0,0,programming
10036,30387,14,1,1,1,math
10069,30069,16,1,0,1,math
10063,30287,51,0,1,1,history
10022,30230,7,0,0,0,programming
10042,30193,8,1,0,0,personal development
10003,30286,47,1,1,0,science
10091,30138,25,1,1,0,math
10025,30498,47,1,0,1,personal development
10066,30094,26,0,0,1,math
10015,30126,2,1,0,1,history
10095,30270,24,1,1,0,science
10051,30325,24,0,0,1,programming
10001,30111,28,0,1,1,programming
10008,30323,37,1,0,1,programming
10089,30426,56,1,1,1,math
10093,30005,49,0,0,1,programming
10014,30100,20,1,0,1,science
10036,30307,42,0,0,1,programming
10018,30085,38,1,1,0,history
10054,30068,22,0,1,0,math
10088,30279,51,0,0,0,math
10055,30481,2,1,1,0,literature
10044,30337,31,1,1,1,history
10094,30358,11,0,1,1,science
10026,30262,18,1,0,0,programming
10093,30137,49,0,1,0,programming
10031,30167,58,0,0,0,personal development
10032,30412,43,1,1,1,science
10045,30046,18,1,1,0,math
10057,30416,43,1,1,0,personal development
10012,30117,5,1,1,1,programming
10040,30413,22,0,0,1,personal development
10029,30187,46,0,0,1,personal development
10034,30153,45,0,0,0,history
10086,30010,51,0,0,0,science
10085,30295,11,1,1,1,literature
10086,30173,35,0,0,0,history
10072,30252,2,1,0,0,programming
10029,30448,3,1,0,1,programming
10084,30442,2,1,1,0,programming
10039,30390,23,0,1,0,history
10059,30279,17,1,0,0,programming
10005,30440,2,0,0,0,science
10018,30388,4,0,1,1,programming
10031,30148,10,0,0,1,programming
10078,30039,40,0,0,0,science
10074,30383,42,1,0,0,math
10004,30174,7,1,0,1,science
10059,30042,1,0,0,0,programming
10097,30204,13,0,0,0,history
10057,30247,43,1,1,1,math
10031,30481,7,0,0,0,math
10026,30205,23,0,1,1,literature
10014,30451,18,0,1,0,science
10061,30088,58,1,1,1,math
10014,30113,17,0,0,0,history
10080,30176,13,1,0,1,literature
10025,30357,39,0,1,0,science
10051,30444,8,1,1,0,history
10054,30220,18,0,0,1,programming
10057,30431,47,0,1,0,science
10010,30386,27,0,0,1,history
10038,30284,28,1,1,0,math
10057,30252,19,0,0,0,science
10031,30466,47,1,1,0,history
10077,30445,16,0,0,0,history
10051,30300,20,0,1,1,programming
10011,30302,25,0,0,0,math
10095,30432,8,1,1,0,history
10094,30478,50,0,1,1,math
10050,30196,17,0,0,0,personal development
10092,30376,48,0,0,1,history
10044,30096,35,1,1,0,programming
10096,30243,41,1,0,0,programming
10091,30348,30,1,0,0,math
10071,30193,35,0,1,0,math
10001,30419,8,0,1,1,math
10034,30409,60,0,0,0,math
10089,30396,41,1,0,1,personal development
10066,30223,36,0,1,1,literature
10056,30363,22,1,1,1,math
10049,30390,25,0,1,1,programming
10068,30326,22,1,0,1,programming
10008,30296,45,1,1,0,personal development
10048,30109,32,1,0,0,history
10034,30392,7,1,1,1,literature
10029,30447,36,0,1,0,science
10077,30008,35,0,1,1,programming
10068,30433,16,0,1,1,history
10065,30232,60,1,1,1,programming
10000,30481,57,1,1,0,history
10041,30484,10,1,0,0,literature
10058,30357,44,1,0,1,history
10063,30188,50,1,1,1,math
10010,30397,42,1,1,0,science
10092,30474,20,0,0,1,science
10055,30135,53,1,0,1,science
10002,30080,20,0,1,0,programming
10095,30105,12,1,1,0,personal development
10004,30193,20,0,0,1,literature
10047,30202,5,1,0,0,programming
10081,30190,40,0,0,0,literature
10093,30204,60,1,1,1,math
10054,30181,41,0,0,1,personal development
10088,30313,45,1,0,1,personal development
10093,30032,7,0,1,1,history
10090,30231,51,1,0,1,programming
10032,30349,33,0,0,0,literature
10015,30317,31,0,1,1,literature
10052,30229,49,1,1,1,programming
10094,30394,29,0,0,0,literature
10067,30049,56,1,0,1,programming
10017,30084,19,0,1,1,science
10098,30465,43,0,0,0,math
10030,30269,20,0,1,1,history
10043,30264,6,1,1,1,math
10075,30147,43,0,1,0,literature
10073,30264,24,1,1,1,history
10030,30021,56,0,1,0,programming
10054,30147,23,1,0,0,history
10049,30024,31,0,0,1,programming
10034,30152,24,1,1,1,personal development
10024,30336,58,1,0,1,literature
10001,30336,47,1,1,1,personal development
10088,30432,7,0,0,0,math
10067,30088,27,0,1,1,science
10040,30011,30,0,1,0,math
10083,30288,1,0,0,1,history
10085,30497,1,1,1,0,programming
10065,30096,26,1,1,0,literature
10045,30286,22,0,1,1,programming
10063,30157,57,1,0,1,math
10055,30028,9,0,0,0,history
10088,30078,21,0,1,1,literature
10038,30047,35,1,0,1,science
10075,30339,5,1,0,0,science
10070,30042,28,0,0,0,personal development
10096,30427,55,0,0,0,science
10048,30081,50,0,1,1,science
10077,30486,24,0,1,0,literature
10033,30409,32,0,0,0,personal development
10010,30192,2,0,1,0,science
10047,30372,24,0,0,1,math
10086,30108,51,1,0,1,science
10084,30456,13,1,1,0,math
10055,30152,17,0,1,0,programming
10079,30202,44,1,1,0,programming
10092,30418,41,0,0,1,math
10064,30295,39,1,0,0,science
10019,30079,52,0,0,0,personal development
